Name,URL,Created At
Direct Methanol Fuel Cell (3000 Wh) As per MHA Specifications,/developmental-and-professional-teaching-aids-and-materials-and-accessories-and-supplies-chemistry-and-electrochemistry-and-microchemistry-direct-methanol-fuel-cell-3000-wh-as-per-mha-specifications/search,20.08.2026
Mains Battery Charger (MHA),/batteries-and-generators-and-kinetic-power-transmission-batteries-and-cells-and-accessories-mains-battery-charger-mha-/search,20.08.2026
Telephone Junction/DP (Distribution Point) Box (V2),/electrical-systems-and-lighting-and-components-and-accessories-and-supplies-electrical-equipment-and-components-and-supplies--electrical-boxes-and-enclosures-and-fittings-and-accessories-telephone-junction-box-v2-/search,20.08.2026
Pool Ball set,/target-and-table-games-and-equipment-table-games-and-equipment-pool-ball-set/search,20.08.2026
Tent Card,/business-use-papers-tent-card/search,20.08.2026
Kraft Paper for Packing and Wrapping (V2) as per IS 1397,/arts-and-crafts-equipment-and-accessories-and-supplies-canvases-and-films-and-boards-and-artists-papers-kraft-paper-for-packing-and-wrapping-is-1397-version-2-/search,20.08.2026
Field Hockey Sticks as per IS 829,/-sports-and-recreational-equipment-and-supplies-and-accessories-old-field-and-court-sports-equipment-field-sports-equipments-field-hockey-sticks/search,20.08.2026
Shot Put ( Rubber / PVC ) - Athletics,/-sports-and-recreational-equipment-and-supplies-and-accessories-old-field-and-court-sports-equipment-track-sports-equipment-shot-put-rubber-pvc-athletics/search,20.08.2026
Shot Put - Athletics,/-sports-and-recreational-equipment-and-supplies-and-accessories-old-field-and-court-sports-equipment-track-sports-equipment-shot-put-athletics/search,20.08.2026
Electronic Percussion Pad,/musical-instruments-and-games-and-toys-and-arts-and-crafts-and-educational-equipment-and-materials-and-accessories-and-supplies-musical-instruments-and-parts-and-accessories-percussion-instruments-electronic-percussion-pad/search,20.08.2026
Drawing Pins (V3) as per IS 5205,/office-equipment-and-accessories-and-supplies-office-supply-fastening-supplies-drawing-pins-v3-as-per-is-5205/search,20.08.2026
Sodium Thiosulphate as per IS 14781,/drugs-and-pharmaceutical-productsold-drugs-affecting-the-gastrointestinal-system-antidotes-and-emetics-sodium-thiosulphate/search,19.08.2026
Ammonium Acetate (V2),/compounds-and-mixtures-organic-derivatives-and-substituted-compounds-ammonium-acetate-v2-/search,19.08.2026
Acetic Acid (V3) Conforming to IS 695,/pharmaceutical-products-incl-contraceptives-and-vaccines-antiseptics-antiseptic-acetates-acetic-acid-v3-conforming-to-is-695/search,19.08.2026
"Nitrogen, Compressed Gas and Liquid conforming to IS 1747",/elements-and-gases-non-metals-and-pure-and-elemental-gases-nitrogen-compressed-gas-and-liquid-conforming-to-is-1747/search,19.08.2026
anti set off spray powder,/anti-set-off-spray-powder/search,19.08.2026
Nitrogen Tyre Inflators,/commercial-and-military-and-private-vehicles-and-their-accessories-and-components-transportation-components-and-systems-vehicle-safety-and-security-systems-and-components-nitrogen-tyre-inflators/search,19.08.2026
Electronic Tyre Inflator Kit For Educational Purpose,/information-technology-broadcasting-and-telecommunicationsold-software-hardware-vehicle-servicing-equipment-electronic-tyre-inflator-kit-for-educational-purpose/search,19.08.2026
Utility Vehicle,/vehicles-and-their-accessories-and-components-motor-vehicles-passenger-motor-vehicles-utility-vehicle/search,19.08.2026
Network Attached Storage (V2),/computers-network-attached-storage-v2-/search,19.08.2026
Scrubber Dryer Floor Cleaning Machine (V2),/cleaning-equipment-and-supplies-janitorial-equipment-floor-machines-and-accessoriesold-scrubber-dryer-floor-cleaning-machine-v2-/search,19.08.2026
Manual Walk Behind Sweeper,/cleaning-equipment-and-supplies-janitorial-equipment-floor-machines-and-accessoriesold-manual-walk-behind-sweeper/search,19.08.2026
Calcium Hypochlorite Granules (65 - 70 %) (V2),/water-treatment-consumables-calcium-hypochlorite-granules-65-70-v2-/search,19.08.2026
Vomit Bag,/waste-containers-and-accessories-vomit-bag/search,19.08.2026
MEMBRANE CLEANING CHEMICAL,/industrial-manufacturing-and-processing-machinery-and-accessories-metal-treatment-machinery-metal-cleaning-machinery-and-supplies-membrane-cleaning-chemical/search,19.08.2026
Cylindrical Roller bearing set,/manufacturing-components-and-supplies-bearings-and-bushings-and-wheels-and-gears-bearings-cylindrical-roller-bearing-set/search,19.08.2026
Water Pump Seals,/seals-mechanical-seals-water-pump-seals/search,19.08.2026
Non-Contact High Voltage Detector,/measuring-and-observing-and-testing-instruments-electrical-measuring-and-testing-equipment-and-accessories-non-contact-high-voltage-detector/search,19.08.2026
ADHD Scale (V2),/patient-exam-and-monitoring-products-neurological-exam-products-adhd-scale-v2-/search,19.08.2026
Infectious Bovine Rhinotracheitis (IBR) Vaccine,/pharmaceutical-products-incl-contraceptives-and-vaccines-immunomodulating-drugs-veterinary-vaccines-and-virology-products-infectious-bovine-rhinotracheitis-ibr-vaccine/search,19.08.2026
Hedge Trimmer or Hedge Cutter (V3),/tools-and-general-mahinery-hand-tools-agriculture-forestry-and-garden-handtools-hedge-trimmer-or-hedge-cutter-v3-/search,19.08.2026
Med_Tech Ver 2.0,/startup-runway-1-startups-emerging-technologies-med-tech-ver-2-0/search,19.08.2026
Diesel Power Generator (V2),/power-generators-diesel-power-generator-v2-/search,19.08.2026
Tree Lopper,/farming-and-fishing-and-forestry-and-wildlife-machinery-and-accessories-agricultural-and-forestry-and-landscape-machinery-and-equipment-agricultural-machinery-for-soil-preparation-adjustable-tree-looper/search,19.08.2026
Pruning Shear / Secateur,/hand-tools-agriculture-forestry-and-garden-handtools-pruning-shear-secateur/search,19.08.2026
Saw File as per IS 1931,/hand-tools-rough-and-finishing-tools-saw-file-as-per-is-1931-2000/search,19.08.2026
Mill File -as per IS 1931,/hand-tools-rough-and-finishing-tools-mill-file-as-per-is-1931-2000/search,19.08.2026
Khurpi as per IS 10683,/hand-tools-agriculture-forestry-and-garden-handtools-khurpi/search,19.08.2026
Axes,/hand-tools-agriculture-forestry-and-garden-handtools1-axes/search,19.08.2026
Solid Carbide Drill,/metal-cutting-machinery-and-accessories-metal-cutting-tools-solid-carbide-drill/search,19.08.2026
Reciprocating Saw (V2),/tools-and-general-mahinery-hand-tools-power-tools-reciprocating-saw-v2-/search,19.08.2026
Hot Air Gun (V2),/tools-and-general-mahinery-hand-tools-power-tools-hot-air-gun-v2-/search,19.08.2026
Discus (Athletics),/-sports-and-recreational-equipment-and-supplies-and-accessories-old-field-and-court-sports-equipment-track-sports-equipment-discus-athletics/search,19.08.2026
Discus (Rubber / PVC) - Athletics,/-sports-and-recreational-equipment-and-supplies-and-accessories-old-field-and-court-sports-equipment-track-sports-equipment-discus-rubber-pvc-athletics/search,19.08.2026
Ball Point Metal Markers (V2),/musical-instruments-and-games-and-toys-and-arts-and-crafts-and-educational-equipment-and-materials-and-accessories-arts-and-crafts-equipment-and-accessories-and-supplies-drawing-tools-and-supplies-and-accessories-ball-point-metal-markers-v2-/search,19.08.2026
Stainless Steel Shoe Rack,/-furniture-and-furnishingsold-accommodation-furniture-furniture-stainless-steel-shoe-rack/search,19.08.2026
High Visibility Warning Clothes (V3),/law-enforcement-and-national-security-and-security-and-safety-equipment-and-supplies-personal-safety-and-protection-safety-apparel-high-visibility-warning-clothes-v3-/search,19.08.2026
Light Weight Folding Rectangular Table,/-furniture-and-furnishingsold-accommodation-furniture-furniture-light-weight-folding-rectangular-table/search,19.08.2026
Height Adjustable Table,/furniture-and-furnishings-accommodation-furniture-office-furniture-height-adjustable-table/search,19.08.2026
Mobile Storage Compactors,/organizers-and-accessories-mobile-storage-compactors/search,19.08.2026
Field Hockey Balls,/-sports-and-recreational-equipment-and-supplies-and-accessories-old-field-and-court-sports-equipment-field-sports-equipments-field-hockey-balls/search,19.08.2026
"Coloured Chalks, Moulded (V2) Conforming to IS 4222",/office-equipment-and-accessories-and-supplies-office-supply-writing-instruments-coloured-chalks-moulded-v2-conforming-to-is-4222/search,19.08.2026
Release Base Paper (V2) Conforming to IS 14619,/paper-products-novelty-paper-release-base-paper-v2-conforming-to-is-14619/search,19.08.2026
Volatile Corrosion Inhibitor (VCI) Treated Paper (V2) Conforming to IS 6263,/industrial-use-papers-paperboard-and-packaging-papers-volatile-corrosion-inhibitor-vci-treated-paper-v2-conforming-to-is-6263/search,19.08.2026
"Folding Box Board (FBB), Coated - Conforming to IS 12999",/industrial-use-papers-paperboard-and-packaging-papers-folding-box-board-fbb-coated-conforming-to-is-12999/search,19.08.2026
Tailor's Scissors (V2) Conforming to IS 989,/office-equipment-and-accessories-and-supplies-office-supply-desk-supplies-tailor-s-scissors-v2-conforming-to-is-989/search,19.08.2026
Cloth (NYCO) Disruptive Digital Print for CoBRA (CAPF) (V3),/specialty-fabrics-or-cloth-cloth-nyco-disruptive-digital-print-for-cobra-capf-v3-/search,18.08.2026
Decorative Flag (V2),/mineral-and-textile-and-inedible-plant-and-animal-materials-fabrics-and-leather-materials--cotton-fabricsold-decorative-flag-v2-/search,18.08.2026
Insulating Mats for Electrical Purposes ISI Marked 15652 (V3),/rugs-and-mats-insulating-mats-for-electrical-purpose-isi-marked-15652/search,18.08.2026
Haematology Analyzer Reagents (V2),/measuring-and-observing-and-testing-instruments-clinical-and-diagnostic-analyzer-reagents-haematology-analyzer-reagents-v2-/search,18.08.2026
Ferric Chloride Conforming to IS 711,/measuring-and-observing-and-testing-instruments-manual-test-kits-and-quality-controls-and-calibrators-and-standards-ferric-chloride-conforming-to-is-711/search,18.08.2026
Non Woven Bandage Roll Conforming to IS 16660,/bandages-and-dressings-and-related-products-non-woven-bandage-roll/search,18.08.2026
Cotton Bandage Cloth Conforming to IS 863,/bandages-and-dressings-and-related-products-cotton-bandage-cloth-conforming-to-is-863/search,18.08.2026
Calico Triangular Bandage Conforming to IS 14306,/bandages-and-dressings-and-related-products-calico-triangular-bandage/search,18.08.2026
Absorbent Cotton Gauze Conforming to IS 758,/bandages-and-dressings-and-related-products-absorbent-cotton-gauze-conforming-to-is-758/search,18.08.2026
Foley's Rubber Catheter (for Prolonged Urinary Drainage) Conforming to IS 11497,/patient-care-and-treatment-products-and-supplies-urological-treatment-products-and-supplies-foley-s-rubber-catheter-for-prolonged-urinary-drainage-conforming-to-is-11497/search,18.08.2026
Single Use Sterile Hypodermic Syringes for Human Use Conforming to IS 10258 (Part 1),/syringes-and-accessories-single-use-sterile-hypodermic-syringes-for-human-use-conforming-to-is-10258-part-1-/search,18.08.2026
Absorbent Cotton (Sterile and Non-Sterile) for Medical Use Conforming to IS 16468,/applicator-swabs-and-cotton-balls-absorbent-cotton-sterile-and-non-sterile-conforming-to-is-16468/search,18.08.2026
Surgical Face Masks Conforming to IS 16289,/surgical-textiles-surgical-face-masks-conforming-to-is-16289/search,18.08.2026
Adhesive Incise Drape Conforming to IS 17348,/surgical-textiles-adhesive-incise-drape/search,18.08.2026
Over-Needle Peripheral Catheters (Intravascular Catheters - Sterile and Single Use) Conforming to IS/ISO 10555 (Part 5),/intravenous-and-arterial-cannulas-and-catheters-and-accessories-over-needle-peripheral-catheters-sterile-and-single-use-conforming-to-is-iso-10555-5/search,18.08.2026
Bromocresol Purple-IS:2263,/colorants-dyes-bromocresol-purple/search,18.08.2026
Zinc Oxide-Eugenol Cements and Non-Eugenol Zinc Oxide Cements Conforming to IS 18789,/medical-equipments-and-accessories-supplies-dental-equipment-and-supplies-dental-materials-zinc-oxide-eugenol-cements-and-non-eugenol-zinc-oxide-cements-conforming-to-is-18789/search,18.08.2026
Dental Amalgam Conforming to IS 18495,/medical-equipments-and-accessories-supplies-dental-equipment-and-supplies-dental-fillers-and-finishing-and-polishing-supplies-dental-amalgam-conforming-to-is-18495/search,18.08.2026
Biological Indicators for Ethylene Oxide Sterilization Processes,/medical-equipment-and-accessories-and-supplies-medical-cleaning-and-sterilization-products-sterilization-indicators-and-controls-biological-indicators-for-ethylene-oxide-sterilization-processes/search,18.08.2026
Biological Indicators for Low Temperature Steam and Formaldehyde Sterilization Processes,/medical-equipment-and-accessories-and-supplies-medical-cleaning-and-sterilization-products-sterilization-indicators-and-controls-biological-indicators-for-low-temperature-steam-and-formaldehyde-sterilization-processes/search,18.08.2026
Biological Indicators For Dry Heat Sterilization Processes Conforming to IS/ISO 11138 (Part 4),/medical-equipment-and-accessories-and-supplies-medical-cleaning-and-sterilization-products-sterilization-indicators-and-controls-biological-indicators-for-dry-heat-sterilization-processes/search,18.08.2026
Biological Indicators for Moist Heat Sterilization Processes,/medical-equipment-and-accessories-and-supplies-medical-cleaning-and-sterilization-products-sterilization-indicators-and-controls-biological-indicators-for-moist-heat-sterilization-processes/search,18.08.2026
Auto - Disabled Syringes for Fixed Dose Immunization (V2),/syringes-and-accessories-auto-disabled-syringes-for-fixed-dose-immunization-v2-/search,18.08.2026
0.5 ml Auto Disable (AD) Syringe for Universal Immunization Programme,/syringes-and-accessories-0-5-ml-auto-disable-ad-syringe-for-universal-immunization-programme/search,18.08.2026
Oxygen Flow Meter,/liquid-and-gas-flow-measuring-and-observing-instruments-oxygen-flow-meter/search,18.08.2026
Giemsa Stain,/laboratory-and-measuring-and-observing-and-testing-equipment-measuring-and-observing-and-testing-equipment-manual-test-kits-and-quality-controls-and-calibrators-and-standards-giemsa-stain/search,18.08.2026
Leishman's Stain,/measuring-and-observing-and-testing-instruments-manual-test-kits-and-quality-controls-and-calibrators-and-standards-leishman-s-stain/search,18.08.2026
Web Application Firewall and Web Application & API Protection (WAAP) Software,/security-and-protection-software-web-application-firewall-v3-/search,18.08.2026
Prelaminated MDF Board Conforming to IS 14587,/engineered-wood-products-prelaminated-mdf-board/search,18.08.2026
Particle Board Conforming to IS 3087,/engineered-wood-products-particle-boards/search,18.08.2026
Overbed Table (Medical Use) conforming to IS 4494 (V2),/patient-beds-and-accessories-overbed-table-conforming-to-is-4494-v2-/search,18.08.2026
Plastic Chair (Preschool Kit),/musical-instruments-and-games-and-toys-and-arts-and-crafts-and-educational-equipment-and-materials-and-accessories-and-supplies-toys-and-games-toys-chair-preschool-kit/search,18.08.2026
Plastic Chairs For General Purposes conforming to IS 13713 (V3),/furniture-and-furnishings-accommodation-furniture-furniture-plastic-chairs-for-general-purposes-confirming-to-is-13713-v3-/search,18.08.2026
"36 feet Tubular Aluminium Aerial Mast as per Directorate General, CRPF QRs/TDs Specifications",/structures-and-building-and-construction-and-manufacturing-components-and-supplies27-portable-structure-building-components-portable-structure-consolidating-components-36-feet-tubular-aluminium-aerial-mast-as-per-directorate-general-crpf-qrs-tds-specifica/search,18.08.2026
